contract_id,route_family_ref,keyboard_model,focus_transition_scope,trigger,current_target_ref,previous_target_ref,next_target_ref,disposition,contract_state,motion_equivalence_ref,zoom_reflow_ref,dom_marker_ref,coverage_state,design_contract_publication_bundle_ref,rationale,source_refs
FTC_111_GOVERNANCE_SHELL_SAME_SHELL_REFRESH_V1,rf_governance_shell,tabs,surface_root,same_shell_refresh,focus.current.governance_shell,focus.selected_anchor.governance_shell,focus.current.governance_shell,preserve,provisional,reduced_motion.summary_only_equivalent,zoom.400_equivalent_reflow,governance_shell-current,degraded,dcpb::governance_admin::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_APPOINTMENTS_SAME_SHELL_REFRESH_V1,rf_patient_appointments,tab_ring,detail_child_return,same_shell_refresh,focus.current.patient_appointments,focus.selected_anchor.patient_appointments,focus.current.patient_appointments,preserve,exact,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_appointments-current,complete,dcpb::patient_authenticated_shell::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_APPOINTMENTS_BUFFERED_UPDATE_V1,rf_patient_appointments,tab_ring,detail_child_return,buffered_update,focus.current.patient_appointments,focus.selected_anchor.patient_appointments,focus.current.patient_appointments,preserve,exact,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_appointments-current,complete,dcpb::patient_authenticated_shell::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_APPOINTMENTS_MISSION_STACK_FOLD_V1,rf_patient_appointments,tab_ring,detail_child_return,mission_stack_fold,focus.current.patient_appointments,focus.selected_anchor.patient_appointments,focus.current.patient_appointments,preserve,exact,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_appointments-current,complete,dcpb::patient_authenticated_shell::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_APPOINTMENTS_MISSION_STACK_UNFOLD_V1,rf_patient_appointments,tab_ring,detail_child_return,mission_stack_unfold,focus.current.patient_appointments,focus.selected_anchor.patient_appointments,focus.current.patient_appointments,preserve,exact,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_appointments-current,complete,dcpb::patient_authenticated_shell::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_APPOINTMENTS_RESTORE_V1,rf_patient_appointments,tab_ring,detail_child_return,restore,focus.current.patient_appointments,focus.selected_anchor.patient_appointments,focus.selected_anchor.patient_appointments,restore_previous,exact,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_appointments-selected-anchor,complete,dcpb::patient_authenticated_shell::planned,Restore returns focus to the selected anchor or prior thread target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_APPOINTMENTS_INVALIDATION_V1,rf_patient_appointments,tab_ring,detail_child_return,invalidation,focus.current.patient_appointments,focus.selected_anchor.patient_appointments,focus.selected_anchor.patient_appointments,move_selected_anchor,exact,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_appointments-selected-anchor,complete,dcpb::patient_authenticated_shell::planned,Invalidation retreats to the selected anchor instead of stealing shell focus.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_APPOINTMENTS_RECOVERY_RETURN_V1,rf_patient_appointments,tab_ring,detail_child_return,recovery_return,focus.current.patient_appointments,focus.selected_anchor.patient_appointments,focus.selected_anchor.patient_appointments,restore_previous,exact,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_appointments-selected-anchor,complete,dcpb::patient_authenticated_shell::planned,Recovery returns focus to the prior meaningful target when it is still valid.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_EMBEDDED_CHANNEL_SAME_SHELL_REFRESH_V1,rf_patient_embedded_channel,tab_ring,surface_root,same_shell_refresh,focus.current.patient_embedded_channel,focus.selected_anchor.patient_embedded_channel,focus.current.patient_embedded_channel,preserve,blocked,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_embedded_channel-current,complete,dcpb::patient_transaction_recovery::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_EMBEDDED_CHANNEL_BUFFERED_UPDATE_V1,rf_patient_embedded_channel,tab_ring,surface_root,buffered_update,focus.current.patient_embedded_channel,focus.selected_anchor.patient_embedded_channel,focus.current.patient_embedded_channel,preserve,blocked,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_embedded_channel-current,complete,dcpb::patient_transaction_recovery::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
FTC_111_PATIENT_EMBEDDED_CHANNEL_MISSION_STACK_FOLD_V1,rf_patient_embedded_channel,tab_ring,surface_root,mission_stack_fold,focus.current.patient_embedded_channel,focus.selected_anchor.patient_embedded_channel,focus.current.patient_embedded_channel,preserve,blocked,reduced_motion.equivalent,zoom.400_equivalent_reflow,patient_embedded_channel-current,complete,dcpb::patient_transaction_recovery::planned,Same-shell changes preserve the active focus target.,prompt/111.md; prompt/shared_operating_contract_106_to_115.md; prompt/AGENT.md; prompt/checklist.md; blueprint/accessibility-and-content-system-contract.md#AccessibleSurfaceContract; blueprint/accessibility-and-content-system-contract.md#KeyboardInteractionContract; blueprint/accessibility-and-content-system-contract.md#FocusTransitionContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementContract; blueprint/accessibility-and-content-system-contract.md#AssistiveAnnouncementTruthProjection; blueprint/accessibility-and-content-system-contract.md#VisualizationParityProjection; blueprint/canonical-ui-contract-kernel.md#SurfaceStateKernelBinding; blueprint/platform-frontend-blueprint.md#AccessibilitySemanticCoverageProfile; blueprint/platform-frontend-blueprint.md#SelectedAnchorPolicy; blueprint/forensic-audit-findings.md#Finding 86; blueprint/forensic-audit-findings.md#Finding 92; blueprint/forensic-audit-findings.md#Finding 93; blueprint/forensic-audit-findings.md#Finding 116; blueprint/forensic-audit-findings.md#Finding 117; blueprint/forensic-audit-findings.md#Finding 118; blueprint/forensic-audit-findings.md#Finding 120
