edgeId,trackTaskId,trackGroup,claimableMode,dependencyRef,dependencyKind,satisfactionState,notes
par_067::schema::schema::audit-record,par_067,backend_kernel,eligible,schema::audit-record,schema,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::schema::schema::canonical-event-envelope,par_067,backend_kernel,eligible,schema::canonical-event-envelope,schema,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::schema::schema::command-settlement-record,par_067,backend_kernel,eligible,schema::command-settlement-record,schema,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::schema::schema::dependency-degradation-profile,par_067,backend_kernel,eligible,schema::dependency-degradation-profile,schema,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::schema::schema::recovery-control-posture,par_067,backend_kernel,eligible,schema::recovery-control-posture,schema,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::schema::schema::route-intent-binding,par_067,backend_kernel,eligible,schema::route-intent-binding,schema,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::shared_seam::SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,par_067,backend_kernel,eligible,SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,shared_seam,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::shared_seam::SEAM_061_AUDIT_SCOPE_AND_ASSURANCE,par_067,backend_kernel,eligible,SEAM_061_AUDIT_SCOPE_AND_ASSURANCE,shared_seam,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::shared_seam::SEAM_061_DOMAIN_PUBLIC_ENTRYPOINTS,par_067,backend_kernel,eligible,SEAM_061_DOMAIN_PUBLIC_ENTRYPOINTS,shared_seam,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::shared_seam::SEAM_061_EVENT_ENVELOPE_REGISTRY,par_067,backend_kernel,eligible,SEAM_061_EVENT_ENVELOPE_REGISTRY,shared_seam,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_067,backend_kernel,eligible,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_067,backend_kernel,eligible,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_067::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_067,backend_kernel,eligible,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,Replay and collision review must emit immutable audit-compatible evidence from the start.
par_068::seq_task::seq_020,par_068,backend_kernel,eligible,seq_020,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::seq_task::seq_041,par_068,backend_kernel,eligible,seq_041,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::seq_task::seq_043,par_068,backend_kernel,eligible,seq_043,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::seq_task::seq_044,par_068,backend_kernel,eligible,seq_044,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::seq_task::seq_048,par_068,backend_kernel,eligible,seq_048,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::seq_task::seq_054,par_068,backend_kernel,eligible,seq_054,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::seq_task::seq_056,par_068,backend_kernel,eligible,seq_056,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::seq_task::seq_057,par_068,backend_kernel,eligible,seq_057,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::seq_task::seq_060,par_068,backend_kernel,eligible,seq_060,seq_task,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_package::@vecells/api-contracts,par_068,backend_kernel,eligible,@vecells/api-contracts,shared_package,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_package::@vecells/domain-kernel,par_068,backend_kernel,eligible,@vecells/domain-kernel,shared_package,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_package::@vecells/event-contracts,par_068,backend_kernel,eligible,@vecells/event-contracts,shared_package,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_package::@vecells/observability,par_068,backend_kernel,eligible,@vecells/observability,shared_package,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_package::@vecells/release-controls,par_068,backend_kernel,eligible,@vecells/release-controls,shared_package,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::schema::schema::adapter-contract-profile,par_068,backend_kernel,eligible,schema::adapter-contract-profile,schema,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::schema::schema::canonical-event-envelope,par_068,backend_kernel,eligible,schema::canonical-event-envelope,schema,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::schema::schema::command-settlement-record,par_068,backend_kernel,eligible,schema::command-settlement-record,schema,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::schema::schema::dependency-degradation-profile,par_068,backend_kernel,eligible,schema::dependency-degradation-profile,schema,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::schema::schema::recovery-control-posture,par_068,backend_kernel,eligible,schema::recovery-control-posture,schema,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::schema::schema::route-intent-binding,par_068,backend_kernel,eligible,schema::route-intent-binding,schema,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_seam::SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,par_068,backend_kernel,eligible,SEAM_061_ADAPTER_AND_DEGRADATION_PROFILES,shared_seam,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_seam::SEAM_061_DOMAIN_PUBLIC_ENTRYPOINTS,par_068,backend_kernel,eligible,SEAM_061_DOMAIN_PUBLIC_ENTRYPOINTS,shared_seam,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_seam::SEAM_061_EVENT_ENVELOPE_REGISTRY,par_068,backend_kernel,eligible,SEAM_061_EVENT_ENVELOPE_REGISTRY,shared_seam,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_068,backend_kernel,eligible,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_068,backend_kernel,eligible,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_068,backend_kernel,eligible,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::shared_seam::SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,par_068,backend_kernel,eligible,SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,shared_seam,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::simulator::sim_nhs_login_auth_session_twin,par_068,backend_kernel,eligible,sim_nhs_login_auth_session_twin,simulator,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_068::simulator::sim_optional_pds_enrichment_twin,par_068,backend_kernel,eligible,sim_optional_pds_enrichment_twin,simulator,published,Identity work stays simulator-backed until later onboarding evidence clears live-cutover tasks.
par_069::seq_task::seq_020,par_069,backend_kernel,eligible,seq_020,seq_task,published,Contact-route and reachability state must stay aligned with surface ownership and acting-scope law.
par_069::seq_task::seq_041,par_069,backend_kernel,eligible,seq_041,seq_task,published,Contact-route and reachability state must stay aligned with surface ownership and acting-scope law.
par_069::seq_task::seq_043,par_069,backend_kernel,eligible,seq_043,seq_task,published,Contact-route and reachability state must stay aligned with surface ownership and acting-scope law.
par_069::seq_task::seq_044,par_069,backend_kernel,eligible,seq_044,seq_task,published,Contact-route and reachability state must stay aligned with surface ownership and acting-scope law.
par_069::seq_task::seq_047,par_069,backend_kernel,eligible,seq_047,seq_task,published,Contact-route and reachability state must stay aligned with surface ownership and acting-scope law.
